Genetic ID,Master ID,Skeletal code,Skeletal element,"Year data from this individual was first published [for a present-day individuals we give the data of the data reported here; missing GreenScience 2010 (Vi33.15, Vi33.26), Olalde2018 (I2657), RasmussenNature2010 (Australian)]",Publication,"Method for Determining Date; unless otherwise specified, calibrations use 95.4% intervals from OxCal v4.4.2 Bronk Ramsey (2009); r5; Atmospheric data from Reimer et al (2020)","Date mean in BP in years before 1950 CE [OxCal mu for a direct radiocarbon date, and average of range for a contextual date]","Date standard deviation in BP [OxCal sigma for a direct radiocarbon date, and standard deviation of the uniform distribution between the two bounds for a contextual date]","Full Date One of two formats. (Format 1) 95.4% CI calibrated radiocarbon age (Conventional Radiocarbon Age BP, Lab number) e.g. 2624-2350 calBCE (3990±40 BP, Ua-35016). (Format 2) Archaeological context range, e.g. 2500-1700 BCE",Age at Death from physical anthropology,Group ID,Locality,Political Entity,Lat.,Long.,Pulldown Strategy,Data source,No. Libraries,1240k coverage (taken from original pulldown where possible),SNPs hit on autosomal targets (Computed using easystats on 1240k snpset),SNPs hit on autosomal targets (Computed using easystats on HO snpset),Molecular Sex,Family ID and position within family,Y haplogroup (manual curation in terminal mutation format),Y haplogroup (manual curation in ISOGG format),mtDNA coverage (merged data),mtDNA haplogroup if >2x or published,mtDNA match to consensus if >2x (merged data),Damage rate in first nucleotide on sequences overlapping 1240k targets (merged data),Sex ratio [Y/(Y+X) counts] (merged data),"Library type (minus=no.damage.correction, half=damage.retained.at.last.position, plus=damage.fully.corrected, ds=double.stranded.library.preparation, ss=single.stranded.library.preparation)",Libraries,ASSESSMENT,"ASSESSMENT WARNINGS (Xcontam interval is listed if lower bound is >0.005, ""QUESTIONABLE"" if lower bound is 0.01-0.02, ""QUESTIONABLE_CRITICAL"" or ""FAIL"" if lower bound is >0.02) (mtcontam confidence interval is listed if coverage >2 and upper bound is <0."
I4055,I4055,38,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1650,58,200-400 CE,..,Spain_Roman,"Granada, Plaza Einstein",Spain,37.1775,-3.609166667,Repulldown on 3.2M snpset,1240K,3,0.049207,56324,30196,M,n/a (no relatives detected),..,..,249.885087,U3a1,"[0.997,1]",..,..,"ds.half,ds.half,ds.half","S4055.E1.L1,S4055.E1.L2,S4055.E1.L3",PASS,..
I6491,I6491,MGA'92-Resta III,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1600,87,200-500 CE,..,Spain_Roman,"Tarragona, Mas Gassol, Alcover",Spain,41.274,1.178,Repulldown on 3.2M snpset,1240K,1,0.016998,19753,10455,M,n/a (no relatives detected),..,..,7.524292,H4a1a,"[0.917,0.986]",..,..,ds.half,S6491.E1.L1,PASS,..
I12031,I12031,PH'06-1172,tooth,2019,OlaldeScience2019,Context: Archaeological and arrivals of Visigoths in Iberia,1392,82,416-700 CE,..,Spain_Visigoth,"Girona, Pla de l'Horta",Spain,42.01656,2.814897,Repulldown on 3.2M snpset,1240K,1,0.907824,552199,295826,M,"Spain, Girona, Pla de l'Horta Family A (2 members) (I12029 is a 1st degree relative of I12031)",..,..,216.1,H1e2,"[0.986,1]",0.128,0.394,ds.half,S12031.Y1.E1.L1,PASS,..
I12034,I12034,PH'06-1207,tooth,2019,OlaldeScience2019,Context: Archaeological and arrivals of Visigoths in Iberia,1392,82,416-700 CE,..,Spain_Visigoth,"Girona, Pla de l'Horta",Spain,42.01656,2.814897,Repulldown on 3.2M snpset,1240K,1,0.693136,504268,270309,F,n/a (no relatives detected),n/a (female),n/a (female),337.2,W6a,"[0.99,0.998]",0.112,0.008,ds.half,S12034.Y1.E1.L1,PASS,..
I12162,I12162,PH'06-1163,tooth,2019,OlaldeScience2019,Context: Archaeological and arrivals of Visigoths in Iberia,1392,82,416-700 CE,..,Spain_Visigoth,"Girona, Pla de l'Horta",Spain,42.01656,2.814897,Repulldown on 3.2M snpset,1240K,1,0.511385,427152,224427,M,n/a (no relatives detected),..,..,134.6,U5b1b1d,"[0.99,0.999]",0.135,0.381,ds.half,S12162.E1.L1,PASS,..
I12163,I12163,PH'06-1166,tooth,2019,OlaldeScience2019,Context: Archaeological and arrivals of Visigoths in Iberia,1392,82,416-700 CE,..,Spain_Visigoth,"Girona, Pla de l'Horta",Spain,42.01656,2.814897,Repulldown on 3.2M snpset,1240K,1,0.544792,415833,218764,F,"Spain, Girona, Pla de l'Horta Family F (2 members) (I20397-I12163 are 2nd or 3rd degree relatives)",n/a (female),n/a (female),203.2,J2b1a+16311,"[0.985,0.997]",0.1535,0.01,ds.half,S12163.E1.L1,PASS,..
I12164,I12164,PH'06-1157,tooth,2019,OlaldeScience2019,Context: Archaeological and arrivals of Visigoths in Iberia,1392,82,416-700 CE,..,Spain_Visigoth_1d.rel.I12032,"Girona, Pla de l'Horta",Spain,42.01656,2.814897,Repulldown on 3.2M snpset,1240K,1,0.037467,42941,22142,F,"Spain, Girona, Pla de l'Horta Family B (2 members) (I12164 is a 1st degree relative of I12032 )",n/a (female),n/a (female),193.5,C4a1a+195,"[0.97,0.987]",0.1525,0.01,ds.half,S12164.E1.L1,PASS,..
I3775,I3775,T-266,bone (phalanx),2019,OlaldeScience2019,Context: Archaeological - Period,1300,29,600-700 CE,..,Spain_Visigoth_Barcelona,"Barcelona, Roda de Ter, L'Esquerda",Spain,41.981377,2.309824,Repulldown on 3.2M snpset,1240K,1,0.105,115404,62696,M,n/a (no relatives detected),..,..,59.9,H3t,"[0.997,1.000]",0.058,0.438,ds.half,S3775.E1.L1,PASS,..
I3776,I3776,T-267,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1300,29,600-700 CE,..,Spain_Visigoth_Barcelona,"Barcelona, Roda de Ter, L'Esquerda",Spain,41.981377,2.309824,Repulldown on 3.2M snpset,1240K,1,0.028,31885,16876,F,n/a (no relatives detected),n/a (female),n/a (female),189,U5a1i1,"[0.997,1.000]",0.069,0.018,ds.half,S3776.E1.L1,PASS,..
I3777,I3777,T-268,bone (phalanx),2019,OlaldeScience2019,Context: Archaeological - Period,1300,29,600-700 CE,..,Spain_Visigoth_Barcelona,"Barcelona, Roda de Ter, L'Esquerda",Spain,41.981377,2.309824,Repulldown on 3.2M snpset,1240K,1,0.357,325714,175880,F,n/a (no relatives detected),n/a (female),n/a (female),142,V17,"[0.985,0.994]",0.071,0.007,ds.half,S3777.E1.L1,PASS,..
I3778,I3778,T-269,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1300,29,600-700 CE,..,Spain_Visigoth_Barcelona,"Barcelona, Roda de Ter, L'Esquerda",Spain,41.981377,2.309824,Repulldown on 3.2M snpset,1240K,1,0.025,28461,15329,M,n/a (no relatives detected),..,..,235,H4a1,"[0.999,1.000]",0.069,0.417,ds.half,S3778.E1.L1,PASS,..
I3866,I3866,T-264,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1300,29,600-700 CE,..,Spain_Visigoth_Barcelona,"Barcelona, Roda de Ter, L'Esquerda",Spain,41.981377,2.309824,Repulldown on 3.2M snpset,1240K,1,0.093,101128,55405,M,n/a (no relatives detected),..,..,107,U5a1b1,"[0.993,1.000]",0.061,0.451,ds.half,S3866.E1.L1,PASS,..
I12029,I12029,PH'06-1144,tooth,2019,OlaldeScience2019,Context: Archaeological and arrivals of Visigoths in Iberia,1392,82,416-700 CE,..,Spain_Visigoth_father.or.son.I12031_lc,"Girona, Pla de l'Horta",Spain,42.01656,2.814897,Repulldown on 3.2M snpset,1240K,1,0.003147,3711,2032,M,"Spain, Girona, Pla de l'Horta Family A (2 members) (I12029 is a 1st degree relative of I12031)",..,..,185.2,U5a1a1d,"[0.995,1]",0.115,0.381,ds.half,S12029.Y1.E1.L1,QUESTIONABLE,"2500.to.5000.SNPs, .."
I3574,I3574,3 (sepultura 48),tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1450,58,400-600 CE,..,Spain_Visigoth_Granada,"Granada, Montefrío, El Castillón",Spain,37.3244444,-4.005833333,Repulldown on 3.2M snpset,1240K,1,0.086,94028,50222,F,n/a (no relatives detected),n/a (female),n/a (female),131,U5b1+16189+@16192,"[0.996,1.000]",0.121,0.012,ds.half,S3574.E1.L1,PASS,..
I3575,I3575,12 (sepultura 44 individuo 1),tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1450,58,400-600 CE,..,Spain_Visigoth_Granada,"Granada, Montefrío, El Castillón",Spain,37.3244444,-4.005833333,Repulldown on 3.2M snpset,1240K,1,0.314,279522,149063,M,n/a (no relatives detected),..,..,53.8,U5b1+16189+@16192,"[0.989,1.000]",0.115,0.443,ds.half,S3575.E1.L1,PASS,..
I3576,I3576,13 (sepultura 27),tooth,2019,OlaldeScience2019,Direct: IntCal20,1468,36,"421-542 calCE (1595±25 BP, PSUAMS-2117)",..,Spain_Visigoth_Granada,"Granada, Montefrío, El Castillón",Spain,37.3244444,-4.005833333,Repulldown on 3.2M snpset,1240K,1,2.789,808167,437555,M,n/a (no relatives detected),..,..,260,T2c1a2,"[0.989,0.995]",0.061,0.422,ds.half,S3576.E1.L1,PASS,..
I3577,I3577,14 (sepultura 31),tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1450,58,400-600 CE,..,Spain_Visigoth_Granada,"Granada, Montefrío, El Castillón",Spain,37.3244444,-4.005833333,Repulldown on 3.2M snpset,1240K,1,0.059,66565,35610,F,n/a (no relatives detected),n/a (female),n/a (female),163,H5b,"[0.995,1.000]",0.075,0.01,ds.half,S3577.E1.L1,PASS,..
I3578,I3578,15 (sepultura 29),tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1450,58,400-600 CE,..,Spain_Visigoth_Granada,"Granada, Montefrío, El Castillón",Spain,37.3244444,-4.005833333,Repulldown on 3.2M snpset,1240K,1,0.12,126696,68165,F,n/a (no relatives detected),n/a (female),n/a (female),281,HV0f,"[0.996,1.000]",0.073,0.011,ds.half,S3578.E1.L1,PASS,..
I3579,I3579,16 (sector 2),tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1450,58,400-600 CE,..,Spain_Visigoth_Granada,"Granada, Montefrío, El Castillón",Spain,37.3244444,-4.005833333,Repulldown on 3.2M snpset,1240K,1,0.098,107469,57592,M,n/a (no relatives detected),..,..,183,H1e1a6,"[0.998,1.000]",0.088,0.437,ds.half,S3579.E1.L1,PASS,..
I3581,I3581,18 (sepultura 71),tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1450,58,400-600 CE,..,Spain_Visigoth_Granada,"Granada, Montefrío, El Castillón",Spain,37.3244444,-4.005833333,Repulldown on 3.2M snpset,1240K,1,0.701,486529,264033,F,n/a (no relatives detected),n/a (female),n/a (female),122,H3,"[0.992,0.999]",0.083,0.01,ds.half,S3581.E1.L1,PASS,..
I3582,I3582,19 (sepultura 77),tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1450,58,400-600 CE,..,Spain_Visigoth_Granada,"Granada, Montefrío, El Castillón",Spain,37.3244444,-4.005833333,Repulldown on 3.2M snpset,1240K,1,0.389,326848,174886,M,n/a (no relatives detected),..,..,115,K1b1a,"[0.980,0.989]",0.098,0.455,ds.half,S3582.E1.L1,PASS,..
I3585,I3585,28 (Tumba XVIII),tooth,2019,OlaldeScience2019,Direct: IntCal20,1195,53,"675-876 calCE (1250±25 BP, PSUAMS-2074)",..,Spain_Visigoth_Granada,"Granada, Ventas de Zafarraya",Spain,36.9572222,-4.12,Repulldown on 3.2M snpset,1240K,1,2.612,721497,392099,M,n/a (no relatives detected),..,..,400,H1,"[0.977,0.989]",0.069,0.432,ds.half,S3585.E1.L1,PASS,..
I3583,I3583,20,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1450,58,400-600 CE,..,Spain_Visigoth_Granada,"Granada, Montefrío, El Castillón",Spain,37.3244444,-4.005833333,Repulldown on 3.2M snpset,1240K,1,0.123,124346,64987,M,n/a (no relatives detected),..,..,58.2,HV0f,"[0.989,1.000]",0.118,0.464,ds.half,S3583.E1.L1,PASS,..
I3584,I3584,27,tooth,2019,OlaldeScience2019,Context: Archaeological - Period,1400,87,400-700 CE,..,Spain_Visigoth_Granada_contam,"Granada, Ventas de Zafarraya",Spain,36.9572222,-4.12,Repulldown on 3.2M snpset,1240K,1,0.06407,71886,38420,M,n/a (no relatives detected),..,..,15.6,H,"[0.579,0.709]",0.056,0.455,ds.half,S3584.E1.L1,QUESTIONABLE_CRITICAL,"mtcontam=[0.579,0.709]"
I12030,I12030,PH'06-1169,tooth,2019,OlaldeScience2019,Context: Archaeological and arrivals of Visigoths in Iberia,1392,82,416-700 CE,..,Spain_Visigoth,"Girona, Pla de l'Horta",Spain,42.01656,2.814897,Repulldown on 3.2M snpset,1240K,1,0.026364,30455,16065,F,n/a (no relatives detected),n/a (female),n/a (female),87.24,J1c3g,"[0.992,1]",0.141,0.01,ds.half,S12030.Y1.E1.L1,PASS,..
I12032,I12032,PH'06-1183,tooth,2019,OlaldeScience2019,Context: Archaeological and arrivals of Visigoths in Iberia,1392,82,416-700 CE,..,Spain_Visigoth,"Girona, Pla de l'Horta",Spain,42.01656,2.814897,Repulldown on 3.2M snpset,1240K,1,0.21585,211378,110182,M,"Spain, Girona, Pla de l'Horta Family B (2 members) (I12164 is a 1st degree relative of I12032 )",..,..,99.01,C4a1a+195,"[0.985,0.996]",0.156,0.398,ds.half,S12032.Y1.E1.L1,PASS,..
I12033,I12033,PH'06-1192,tooth,2019,OlaldeScience2019,Context: Archaeological and arrivals of Visigoths in Iberia,1392,82,416-700 CE,..,Spain_Visigoth,"Girona, Pla de l'Horta",Spain,42.01656,2.814897,Repulldown on 3.2M snpset,1240K,1,0.033206,38091,19342,M,n/a (no relatives detected),..,..,174.7,V,"[0.991,1]",0.157,0.395,ds.half,S12033.Y1.E1.L1,PASS,..
RISE207_noUDG.SG,RISE207,Cranium XII,tooth,2015,AllentoftNature2015,Direct: IntCal20,3344,46,"1495-1301 calBCE (3130±27 BP, OxA-29651)",..,Sweden_BA.SG,Ängamöllan,Sweden,55.997,14.104,Repulldown on 3.2M snpset,Shotgun,1,0.017,19464,11450,M,n/a (no relatives detected),..,..,..,J1c8a1,..,..,..,ds.minus,RISE207,PASS,..
RISE175_noUDG.SG,RISE175,barrow I grave 14:1,tooth,2015,AllentoftNature2015,Direct: IntCal20,3233,60,"1396-1131 calBCE (3025±30 BP, OxA-28998)",..,Sweden_BA.SG,Abekås I,Sweden,55.397,13.6,Repulldown on 3.2M snpset,Shotgun,1,0.104,109619,64339,M,n/a (no relatives detected),..,..,..,T1a1,..,..,..,ds.minus,RISE175,PASS,..
RISE210_noUDG.SG,RISE210,Cranium VI,tooth,2015,AllentoftNature2015,Direct: IntCal20,3312,44,"1436-1286 calBCE (3105±28 BP, OxA-29654)",..,Sweden_BA.SG,Ängamöllan,Sweden,55.997,14.104,Repulldown on 3.2M snpset,Shotgun,1,0.046,49717,28703,F,n/a (no relatives detected),n/a (female),n/a (female),..,T2a1a,..,..,..,ds.minus,RISE210,PASS,..
RISE174_noUDG.SG,RISE174,grave 73,tooth,2015,AllentoftNature2015,Direct: IntCal20,1405,51,"433-639 calCE (1521±38 BP, UBA-28275)",..,Sweden_IA.SG,Oxie 7,Sweden,55.545,13.098,Repulldown on 3.2M snpset,Shotgun,1,2.776,640133,373524,M,n/a (no relatives detected),..,..,..,W1,..,..,..,ds.minus,RISE174,PASS,..
RISE179_noUDG.SG,RISE179,"barrow I grave 5:1, gallery grave",tooth,2015,AllentoftNature2015,Direct: IntCal20,3843,55,"2015-1774 calBCE (3556±28 BP, OxA-29193)",..,Sweden_LN.SG,Abekås I,Sweden,55.397,13.6,Repulldown on 3.2M snpset,Shotgun,1,0.045,49540,28726,M,n/a (no relatives detected),..,..,..,K1a3,..,..,..,ds.minus,RISE179,PASS,..
RISE97_noUDG.SG,RISE97,grave 72(II),tooth,2015,AllentoftNature2015,Direct: IntCal20,3895,48,"2030-1830 calBCE (3590±29 BP, OxA-28986)",..,Sweden_LN.SG,Fredriksberg,Sweden,55.557,13.059,Repulldown on 3.2M snpset,Shotgun,1,0.746,560913,318587,F,n/a (no relatives detected),n/a (female),n/a (female),..,K2a5,..,..,..,ds.minus,RISE97,PASS,..
RISE98_noUDG.SG,RISE98,"grave 49, S skeleton",tooth,2015,AllentoftNature2015,Direct: IntCal20,4082,62,"2278-2032 calBCE (3736±32 BP, OxA-28987)",..,Sweden_LN.SG,L Beddinge 56,Sweden,55.381,13.445,Repulldown on 3.2M snpset,Shotgun,1,6.125,1064729,572564,M,n/a (no relatives detected),..,..,..,K1b1a1,..,..,..,ds.minus,RISE98,PASS,..
Bichon_noUDG.SG,Bichon,Bichon,petrous,2015,JonesNatureCommunications2015,Direct: IntCal20,13698,71,"11850-11579 calBCE (11855±50 BP, OxA-27763)",..,Switzerland_Bichon.SG,Grotte du Bichon,Switzerland,47.09999847,6.869999886,Repulldown on 3.2M snpset,Shotgun,..,8.443,1140092,590327,M,n/a (no relatives detected),..,I2a,..,U5b1h,..,..,..,ds.minus,..,PASS,..
MX298,MX298,Wartau 33.006.101.9,petrous,2020,FurtwanglerNatureCommunications2020,Direct: IntCal20,4461,56,"2622-2349 calBCE (3988±39 BP, BE-8022.1.1)",..,Switzerland_EBA_2,Wartau,Switzerland,47.45,9.292,Repulldown on 3.2M snpset,1240K,1,0.016034,18626,9876,M,n/a (no relatives detected),..,..,..,X2b4,..,..,..,ds.half,MX298,PASS,..
MX310,MX310,Burgäschisee A1F (excluded from popgen analysis due to low coverage),..,2020,FurtwanglerNatureCommunications2020,"Direct (WARNING MISSING LAB CODE, MISSING UNCALIBRATED DATE, NEED TO CHANGE TO INTCAL20): IntCal13",4672,81,2862-2581 calBCE,..,Switzerland_EBA_2_contam,Burgäschisee,Switzerland,47.101,7.406,Repulldown on 3.2M snpset,1240K,1,0.052394,50247,27028,M,n/a (no relatives detected),..,..,..,..,..,..,..,ds.half,MX310,QUESTIONABLE_CRITICAL,Xcontam=0.032
Aes20,Aes20,Aes20,petrous,2020,FurtwanglerNatureCommunications2020,Direct: IntCal20,4842,20,"2917-2876 calBCE (4269±24 BP, BE-9188.1.1)",..,Switzerland_LN,Aesch,Switzerland,47.465413,7.601691,Repulldown on 3.2M snpset,1240K,1,0.979923,527464,283175,M,"Switzerland Aesch Family D (12 members) (Aes12-Aes19-Aes3 are all 1st degree relatives and are all 2nd or 3rd deg relatives of Aes 8 and Aes23. Aes12-Aes24 have a father-son relationship (order unknown), and as expected Aes24 is a 2nd or 3rd degree relative of Aes19 and Aes3. Aes12 and Aes19 are also 2nd or 3rd degree relatives of Aes1 and Aes10. Aes23 is a 2nd or 3rd degree relative of Aes24, Aes8, and Aes10. Aes21 and Aes1 are 2nd or 3rd degree relatives of each other and of Aes20 and Aes5. Aes 9 is a 2nd or 3rd degree relative of both Aes20 and Aes21.)",..,..,..,K2b1a,..,..,..,ds.half,Aes20,PASS,..
MX299,MX299,Oberbipp 125121.1,Femur,2020,FurtwanglerNatureCommunications2020,Direct: IntCal20,4757,69,"2910-2674 calBCE (4225±37 BP, BE-6191.1.1)",..,Switzerland_LN_contam_o,Oberbipp Horgen,Switzerland,47.262067,7.659835,Repulldown on 3.2M snpset,1240K,1,0.067673,69617,37550,M,n/a (no relatives detected),..,..,..,..,..,..,..,ds.half,MX299,QUESTIONABLE_CRITICAL,Xcontam=0.072
Bon005_noUDG.WGC,Bon005,ZHAF,tooth (molar),2016,KilincCurrentBiology2016,Direct (WARNING MISSING UNCALIBRATED DATE NEED TO RECALIBRATED TO INTCAL20): IntCal13,10220,17,8300-8240 calBCE (Wk-43898),..,Turkey_Boncuklu_N_lc.SG,Boncuklu,Turkey,37.75191,32.864901,Repulldown on 3.2M snpset,WISP+Shotgun,..,0.019,13819,6699,F,n/a (no relatives detected),n/a (female),n/a (female),..,N1a1a1,..,..,..,ds.minus,..,PASS,..
Bon001_noUDG.WGC,Bon001,ZHF,tooth (molar),2016,KilincCurrentBiology2016,Direct (WARNING MISSING UNCALIBRATED DATE NEED TO RECALIBRATED TO INTCAL20): IntCal13,10032,75,8212-7952 calBCE (Ba-120539),..,Turkey_Boncuklu_N.SG,Boncuklu,Turkey,37.75191,32.864901,Repulldown on 3.2M snpset,WISP+Shotgun,..,0.076,51740,24600,M,"Turkey, Boncuklu Family A (2 members) ZHJ_BON024.A0101_Luk84 and Bon001.SG are 1d.rels",..,..,..,U3,..,..,..,ds.minus,..,PASS,..
Bon002_noUDG.WGC,Bon002,ZHB,petrous,2016,KilincCurrentBiology2016,Direct (WARNING MISSING UNCALIBRATED DATE NEED TO RECALIBRATED TO INTCAL20): IntCal13,10078,87,8279-7977 calBCE (Wk-29763),..,Turkey_Boncuklu_N.SG,Boncuklu,Turkey,37.75191,32.864901,Repulldown on 3.2M snpset,WISP+Shotgun,..,3.95,973062,510442,F,n/a (no relatives detected),n/a (female),n/a (female),..,K1a,..,..,..,ds.minus,..,PASS,..
Bon004_noUDG.WGC,Bon004,ZHBJ,tooth (molar),2016,KilincCurrentBiology2016,Context: Older than Bon001/ZHF based on stratigraphy,10075,101,8300-7950 BCE,..,Turkey_Boncuklu_N.SG,Boncuklu,Turkey,37.75191,32.864901,Repulldown on 3.2M snpset,WISP+Shotgun,..,0.113,75925,36667,M,n/a (no relatives detected),..,..,..,N1a1a1,..,..,..,ds.minus,..,PASS,..
I1584,I1584,"M10-111 | M10-111 (UN, (L11) 2006) | UN_L11 (UN_L11(2006))",petrous,2016,LazaridisNature2016,Direct: IntCal20,5770,75,"3946-3660 calBCE (5016±31 BP, OxA-32776)",..,Turkey_C,"Northwest Anatolia, Marmara, Barcın",Turkey,40.3,29.56,Repulldown on 3.2M snpset,1240K,3,0.966723,575060,312121,F,n/a (no relatives detected),n/a (female),n/a (female),..,K1a17,..,..,0.008,"ds.half,ds.half,ds.half","S1584.E1.L1,S1584.E1.L2,S1584.E1.L3",PASS,..
I1584_noUDG,I1584,TWO CODES: (1) M10-111; (2) UN_L11,petrous,2016,LazaridisAlpaslanRoodenbergScience2022 (higher coverage of previously reported individual from LazaridisNature2016),Direct: IntCal20,5770,75,"3946-3660 calBCE (5016±31 BP, OxA-32776)",..,Turkey_C,"Northwest Anatolia, Marmara, Barc�n",Turkey,40.3,29.56,1240K pulldown padded to 3.2M snpset,1240K,5,5.817324,963510,516776,F,n/a (no relatives detected),n/a (female),n/a (female),863.207798,K1a17,"[0.966,0.991]",0.129,0.007,"ds.half,ds.half,ds.half,ds.half,ds.half,ds.minus","S5395.E1.L1,S1584.E1.L1,S1584.E1.L2,S1584.E1.L3,S5432.E1.L1,S2500.E1.L1",PASS,..
I2500_noUDG,I1584,"M10-111 | M10-111 (UN, (L11) 2006) | UN_L11 (UN_L11(2006))",petrous,2016,"LazaridisNature2016 (component of data for a library merge previously published in LazaridisNature2016, included separately because while the genetic data are identical the samples are not and there is some uncertainty over whether the archaeological contexts are consistent with being from the same sample)",Direct: IntCal20,5770,75,"3946-3660 calBCE (5016±31 BP, OxA-32776)",..,Turkey_C_dup.I1584_do.not.mergeI2500,"Northwest Anatolia, Marmara, Barcın",Turkey,40.3,29.56,Repulldown on 3.2M snpset,1240K,1,0.507375,287517,154483,F,n/a (no relatives detected),n/a (female),n/a (female),475,K1a17,"[0.973,0.989]",0.232,0.012,ds.minus,S2500.E1.L1,PASS,..
I5395,I1584,"M10-111 | M10-111 (UN, (L11) 2006) | UN_L11 (UN_L11(2006))",petrous,2016,"LazaridisNature2016 (component of data for a library merge previously published in LazaridisNature2016, included separately because while the genetic data are identical the samples are not and there is some uncertainty over whether the archaeological contexts are consistent with being from the same sample)",Direct: IntCal20,5770,75,"3946-3660 calBCE (5016±31 BP, OxA-32776)",..,Turkey_C_dup.I1584_do.not.mergeI5395,"Northwest Anatolia, Marmara, Barcın",Turkey,40.3,29.56,Repulldown on 3.2M snpset,1240K,1,4.624643,899597,483010,F,n/a (no relatives detected),n/a (female),n/a (female),168,K1a17,"[0.998,1.000]",0.089,0.015,ds.half,S5395.E1.L1,PASS,..
I5432,I1584,M10/111C (UN_L11(2006)),petrous,2016,"LazaridisNature2016 (component of data for a library merge previously published in LazaridisNature2016, included separately because while the genetic data are identical the samples are not and there is some uncertainty over whether the archaeological contexts are consistent with being from the same sample)",Direct: IntCal20,5770,75,"3946-3660 calBCE (5016±31 BP, OxA-32776)",..,Turkey_C_dup.I1584_do.not.mergeI5432,"Northwest Anatolia, Marmara, Barcın",Turkey,40.3,29.56,Repulldown on 3.2M snpset,1240K,1,0.226301,222565,118183,F,n/a (no relatives detected),n/a (female),n/a (female),40,K1a17,"[0.996,1.000]",..,0.009,ds.half,S5432.E1.L1,PASS,..
I2495,I2495,"A4-1 (A-4-1, (Hom 1993))",petrous,2017,LazaridisNature2017,Direct: IntCal20,4355,62,"2560-2295 calBCE (3925±35 BP, Poz-81111)",..,Turkey_EBA,"Harmanören-Göndürle Höyük (Mediterranean, Isparta) ",Turkey,37.91774,30.70839,Repulldown on 3.2M snpset,1240K,2,8.01713,987909,530798,M,n/a (no relatives detected),..,..,430.651458,H,"[0.963,0.987]",..,..,"ds.half,ds.half","S2495.E1.L2,S2495.E1.L3",PASS,..
I2499,I2499,U1c ((Hom 2002)),petrous,2017,LazaridisNature2017,Direct: IntCal20,4514,74,"2836-2468 calBCE (4040±35 BP, Poz-82213)",..,Turkey_EBA,"Harmanören-Göndürle Höyük (Mediterranean, Isparta) ",Turkey,37.91774,30.70839,Repulldown on 3.2M snpset,1240K,4,0.470644,379870,204854,F,n/a (no relatives detected),n/a (female),n/a (female),22.323375,K1a2,"[0.945,0.984]",..,..,"ds.half,ds.half,ds.half,ds.half","S2499.E1.L2,S2499.E1.L3,S2499.E1.L4,S2499.E1.L5",PASS,..
I2683,I2683,G3/95 (G4/93) ((Hom 1993)),petrous,2017,LazaridisNature2017,Direct: IntCal20,4479,41,"2621-2467 calBCE (4015±30 BP, PSUAMS-1988)",..,Turkey_EBA,"Harmanören-Göndürle Höyük (Mediterranean, Isparta) ",Turkey,37.91774,30.70839,Repulldown on 3.2M snpset,1240K,1,5.570575,903610,488812,F,n/a (no relatives detected),n/a (female),n/a (female),583,T2b+152,"[0.997,1.000]",0.126,0.012,ds.half,S2683.E1.L2,PASS,..
I2495_noUDG,I2495,"A4-1, A-4-1 (1993)",petrous,2017,LazaridisAlpaslanRoodenbergScience2022 (higher coverage of previously reported individual from LazaridisNature2017),Direct: IntCal20,4355,62,"2560-2295 calBCE (3925±35 BP, Poz-81111)",..,Turkey_EBA_noUDG,"Harmanören-Göndürle Höyük (Mediterranean, Isparta) ",Turkey,37.91774,30.70839,1240K pulldown padded to 3.2M snpset,1240K,3,9.984,996666,535489,M,n/a (no relatives detected),..,..,430.651458,H,"[0.963,0.987]",..,..,"ds.minus,ds.half,ds.half","S2495.E1.L1,S2495.E1.L2,S2495.E1.L3",PASS_WHY_COV_LESS_THAN_UDG_FULLY_TREATED_VERSION,..
I2499_noUDG,I2499,U1c (Hom 2002),petrous,2017,LazaridisAlpaslanRoodenbergScience2022 (higher coverage of previously reported individual from LazaridisNature2017),Direct: IntCal20,4514,74,"2836-2468 calBCE (4040±35 BP, Poz-82213)",..,Turkey_EBA_noUDG,"Harmanören-Göndürle Höyük (Mediterranean, Isparta) ",Turkey,37.91774,30.70839,1240K pulldown padded to 3.2M snpset,1240K,5,0.755,489465,265215,F,n/a (no relatives detected),n/a (female),n/a (female),22.323375,K1a2,"[0.945,0.984]",..,..,"ds.minus,ds.half,ds.half,ds.half,ds.half","S2499.E1.L1,S2499.E1.L2,S2499.E1.L3,S2499.E1.L4,S2499.E1.L5",PASS_WHY_COV_LESS_THAN_UDG_FULLY_TREATED_VERSION,..
